"participantId","trialSequenceNum","soundType","disparityRange","stimulusDisparity_m","signedError_m","participantError_m","head_onset_x","head_onset_y","head_onset_z","angDisp_onset_deg","angDisp_mean_deg","angDisp_median_deg","angDisp_min_deg","angDisp_max_deg","angDisp_range_deg","angDisp_final_deg","angResp_onset_deg","angResp_mean_deg","angResp_final_deg","angBiasProportion_onset","angBiasProportion_mean","dist_at_onset_m","dist_mean_m","dist_min_m","trial_has_revisit"
"P001",18,"Speech","Long (40-70cm)",0.610000014305115,0.203588819966048,0.257598190307617,0.452835,1.675612,0.264232,13.025302698176,14.5332459861205,10.9882668873407,5.13194196588113,87.4112268562648,82.2792848903837,10.164633478261,10.1029921507095,13.9762941691904,1.87309556627604,0.775643559678985,0.961677396951649,0.762389397433008,0.559755959777956,0.0991794950302093,FALSE
"P001",19,"Drum","Short (15-30cm)",0.189999997615814,0.452355467776626,0.563098678588867,-0.190121,1.572989,0.152822,41.9918975367587,18.2923883565322,14.9531095155624,10.2129111184177,46.4030201020797,36.190108983662,12.957757268782,88.0101372410778,51.6795250367038,35.2964640237673,2.09588378720051,2.82519286325172,0.28101456090497,0.630501966794956,0.262226900163022,FALSE
"P001",20,"Flute","Medium (30-40cm)",0.379999995231628,-0.180360575892234,0.333434638977051,-0.537514,1.645892,-0.575506,18.2540014226515,29.2093964843484,29.0534626134224,18.1501136743294,50.8893170658452,32.7392033915158,31.277546743394,-5.61263000621132,-10.7480331069197,-27.1526477193247,-0.307473954682977,-0.367964915422986,1.21062921565579,0.840673011657628,0.480374574423081,FALSE
"P001",21,"Speech","Medium (30-40cm)",0.340000003576279,0.188526867750313,0.415193405151367,1.048077,1.665438,-0.121207,19.6559919725496,25.3121526257268,24.9712357174443,18.6048414892142,40.5546392927656,21.9497978035513,18.9333849787248,8.85527605037152,8.81983825340583,3.80381728097252,0.450512803563325,0.348442836285742,1.00606969120482,0.837264226325629,0.491490525026947,FALSE
"P001",22,"Pink Noise","Long (40-70cm)",0.469999998807907,0.309794864032292,0.863681945800781,0.768214,1.643869,-0.676061,25.2330376017087,26.5923071927971,24.9461685371391,22.1944175969193,40.4860565124417,18.2916389155224,22.1947027576579,53.9048461330184,28.7317321288132,20.985624874847,2.13628049796779,1.08045277607938,1.00682817148686,1.01311548341491,0.568587826508796,FALSE
"P001",23,"Drum","Long (40-70cm)",0.600000023841858,0.116865861079901,0.264988040924072,1.156453,1.609332,-0.726947,24.3067182543981,40.2801031787562,38.3917365664979,22.2000602093367,100.535493841485,78.3354336321486,35.8030086081031,4.15220415196538,4.31211239563582,-8.28798394651337,0.17082537052134,0.107053161619259,1.30049696615507,0.907975463290401,0.304466745182875,FALSE
"P001",24,"Drum","Short (15-30cm)",0.189999997615814,0.663252577473565,0.780652313232422,0.259819,1.622212,-1.258048,9.1052285143719,13.3492981778372,12.9112039173144,9.1052285143719,19.1253825704893,10.0201540561174,11.345301028248,35.3956020975212,52.1690762150121,47.2805674107984,3.88739305572089,3.90800141850335,1.1061848406678,0.80869103764529,0.55137230759825,FALSE
"P002",1,"Flute","Long (40-70cm)",0.569999992847443,-0.244838610842827,0.618373031616211,-0.008229,1.564434,-0.114257,64.1384619416114,52.3674422023076,49.3472045882751,23.7433157512738,107.754786475884,84.0114707246104,49.0097981030243,-114.872259027469,-95.2609225102821,-105.479815242467,-1.79100426717502,-1.81908679332222,0.278016472114763,0.44523813705923,0.105272514550548,FALSE
"P002",2,"Flute","Medium (30-40cm)",0.360000014305115,0.649668187107668,0.874908828735352,-0.030784,1.671006,-0.213938,53.7683728180428,27.2846212077121,24.1076146439836,5.98727618661884,62.095483550315,56.1082073636962,54.5392242097226,151.926154084855,51.1001266771977,-178.785532892452,2.8255672642166,1.87285453912602,0.42564515554709,0.665957912148712,0.381937896484499,FALSE
"P002",3,"Pink Noise","Short (15-30cm)",0.25,0.237247730594902,0.24142219543457,-0.095672,1.684864,-0.447655,1.34689855683071,34.7222869513469,16.1511219119611,1.34689855683071,134.765296180994,133.418397624163,3.72595740476315,3.0934203400978,31.5150152848733,5.73907567206878,2.29669883036828,0.907630748200207,1.11417476794959,0.568501432903077,0.103310988495495,FALSE
"P002",4,"Flute","Medium (30-40cm)",0.360000014305115,0.178774416154409,0.223831634521484,0.117717,1.670403,-0.301016,39.1764125406494,54.8589303023725,48.7873441414395,26.4140078973952,113.256272690789,86.8422647933939,37.0251685551708,19.6115573807282,40.8419768963607,18.3683379135176,0.500596050247818,0.744490945617188,0.5315167363154,0.358319252792127,0.0933118006645137,FALSE
"P002",5,"Speech","Short (15-30cm)",0.209999993443489,0.0576216753838888,0.103880634307861,-0.114122,1.600487,-0.16289,15.3509318970592,25.5038523272068,18.9956694028395,12.4506840079663,145.197946634059,132.747262626093,14.2065370231254,4.07767425506597,4.58946365618168,3.62768909556153,0.265630404877708,0.179951781295634,0.726652755972556,0.462903210218211,0.0891118716876726,FALSE
"P002",6,"Pink Noise","Long (40-70cm)",0.620000004768372,0.0616707063195206,0.145344076156616,-0.135874,1.657529,-0.209211,30.1463603040572,50.54454190698,42.2898615573661,9.48520423224802,89.4457070637227,79.9605028314747,37.8364141379783,2.30875972098328,16.4064398380383,3.43408856175711,0.0765850237871854,0.324593699320334,0.734417075462337,0.361458140604433,0.104631963052286,FALSE
"P002",7,"Flute","Short (15-30cm)",0.230000004172325,0.161588161723592,0.188395652770996,-0.058446,1.686646,0.006225,24.9950379632062,24.5198571078099,20.0914806290312,4.36285499629309,104.250804382301,99.8879493860083,19.6931195787677,21.9961473551028,16.8855118421596,16.6464424270775,0.880020561980424,0.688646421058517,0.477279798253843,0.549633406886463,0.101755392703054,FALSE
"P002",8,"Drum","Long (40-70cm)",0.610000014305115,0.161329289424131,0.201217842102051,-0.330845,1.648207,0.384203,49.1052877687562,47.5650284709216,40.1542511408264,6.34348007253191,144.757463484728,138.413983412196,79.1459804620365,2.85669371943742,13.0651513975106,-0.907205169005172,0.0581748697388762,0.274679776666124,0.806479350652645,0.682889103372415,0.0803251067275364,FALSE
"P002",9,"Pink Noise","Long (40-70cm)",0.620000004768372,-0.0623703651859223,0.11747332572937,-0.212224,1.634541,0.144243,146.683181858671,100.651357185165,105.101968742595,25.2376373483339,164.861380565416,139.623743217083,114.254542985053,-1.37773006290409,-12.8579117795089,-12.2588419062286,-0.0093925564297585,-0.127747028347116,0.141323160149262,0.384566001959501,0.0705384815570367,FALSE
"P002",10,"Speech","Long (40-70cm)",0.610000014305115,0.101323229620589,0.166110076904297,0.012853,1.645346,-0.045264,69.2366439954889,56.3087943220079,48.1857374904962,10.5978045956122,142.191447896158,131.593643300546,69.7380861384283,13.8530947315978,7.07148395961528,2.03324935043282,0.200083278624834,0.125584005922347,0.618770069365525,0.745060920989159,0.115714673900109,FALSE
"P002",11,"Speech","Long (40-70cm)",0.610000014305115,-0.0018851377859989,0.0155454039573669,-0.021405,1.582405,0.335392,47.9019968911225,40.0277082694653,32.7944710819191,7.38622698214177,81.0540882904107,73.6678613082689,30.8638176896498,-0.228004914193144,0.64085378924723,0.678041435897254,-0.0047598206544788,0.016010254320158,0.5876812856438,0.374711111634244,0.0596921532179272,FALSE
"P002",12,"Pink Noise","Short (15-30cm)",0.25,-0.0283621116924631,0.14386531829834,-0.29585,1.670647,-0.395703,25.6827365783613,24.6732904561425,21.5674540896986,2.61464884630836,99.692993526418,97.0783446801097,15.1480596384243,-5.40868028681359,-4.55156352940292,-7.97385169544131,-0.210595949162622,-0.18447330879898,0.557368117662403,0.497134713254911,0.0456659532008397,FALSE
"P002",13,"Drum","Short (15-30cm)",0.259999990463257,0.036760819535379,0.193166942596436,-0.078934,1.698524,0.374728,17.8325971246106,45.7430208324265,32.8748833020209,6.32200214430581,137.068839480715,130.746837336409,30.4268376095866,-13.4781269483813,4.79577368514763,10.8884936944122,-0.755814021603182,0.104841647925184,0.263568732325542,0.296513384095036,0.0143880837546853,FALSE
"P002",14,"Speech","Medium (30-40cm)",0.349999994039536,0.0594103038311005,0.25086009979248,-0.172801,1.645205,-0.158248,25.440583286744,53.2444172776353,51.5896504325461,18.1867724622092,122.405814233914,104.219041771704,32.7253453385807,19.2401709773206,-5.29255362425699,6.52919064149413,0.756278689071795,-0.0994010995868305,0.577957242693573,0.451330845361889,0.140305336423369,FALSE
"P002",15,"Pink Noise","Medium (30-40cm)",0.330000013113022,0.211865239594737,0.236083812713623,-0.216809,1.639425,-0.421494,34.582193931939,37.376406331464,34.582193931939,1.56640455770763,165.344172340477,163.77776778277,30.2260288617834,21.4926963641897,17.5024559642644,18.8415702341003,0.621496033666614,0.468275516084878,0.550507490167116,0.550136988826629,0.183609954884725,FALSE
"P002",16,"Flute","Short (15-30cm)",0.230000004172325,-0.0347625779152024,0.458379135131836,-0.080104,1.672478,-0.480263,84.0479707956873,33.7045579297813,29.9145847068369,0.598819385948554,130.616966689793,130.018147303844,37.974282113222,-128.786080757308,-8.17038954935676,-14.9852522236448,-1.53229256504449,-0.242412007491053,0.132216779910071,0.354632565470974,0.102168606396525,FALSE
"P002",17,"Drum","Medium (30-40cm)",0.389999985694885,-0.0532990033031485,0.14927996635437,-0.299749,1.616857,-0.371569,20.9238606665966,54.6139930885674,55.0357094765035,16.6513249903322,159.771413534274,143.120088543942,43.217565266507,2.90625128452264,-10.171429082286,-17.5200602924246,0.138896512972975,-0.186242179102176,0.801790345810773,0.361409760770423,0.0779781821008967,FALSE
"P002",18,"Speech","Short (15-30cm)",0.209999993443489,0.0554812088214773,0.264325313568115,0.548995,1.610309,-0.027622,5.27599554731611,26.0594291341263,20.8241126247495,3.85082608738618,80.2977080211878,76.4468819338017,16.697331957204,5.09972428488174,12.0280264762684,8.79779127393294,0.966589952388409,0.461561395468831,0.731696964643384,0.572250952180489,0.0785483236904369,FALSE
"P002",19,"Flute","Long (40-70cm)",0.569999992847443,-0.00204756771038672,0.171534366607666,-0.093142,1.607392,-0.135472,68.9103074624894,60.7982511643381,54.5768269564898,6.10205795437135,173.397546246405,167.295488292034,68.4754363671653,6.63760666088643,-5.7541409535748,-11.1279582398169,0.0963224066951021,-0.0946431985028865,0.601722543301462,0.605188645628709,0.102631548511567,FALSE
"P002",20,"Drum","Medium (30-40cm)",0.389999985694885,0.126177946639688,0.182970447540283,0.567611,1.806186,0.184901,18.2061651391333,71.9496605908358,60.5864945034148,18.2061651391333,159.674753056696,141.468587917563,34.4468573642124,7.9769205287682,8.71958058799177,13.0004038464566,0.438143918162216,0.121190016970037,1.12495288060925,0.444204318106409,0.0656549589567677,FALSE
"P002",21,"Pink Noise","Medium (30-40cm)",0.330000013113022,0.0808820615434467,0.12432806968689,0.02425,1.81702,0.21755,39.0940262627427,55.716938882562,43.2997725254298,4.96580497984282,158.020808004396,153.055003024554,39.1447631386097,28.315729694332,9.75729209236042,14.1749685411143,0.72429811920696,0.175122544203774,0.140245305139867,0.560612570802649,0.0560783860731394,FALSE
"P002",22,"Drum","Long (40-70cm)",0.610000014305115,0.711644774442837,0.813136672973633,0.294446,1.629169,0.353274,23.6257664484041,43.8422791739223,42.2555395192768,5.15021896995376,88.8654132690193,83.7151942990656,58.3700007298559,28.9332636099966,38.2930521049282,94.218535385676,1.22464867640097,0.873427495706135,0.865258368766281,0.799365524919131,0.476364990394561,FALSE
"P002",23,"Drum","Short (15-30cm)",0.259999990463257,0.0164303627990872,0.0335461688041687,-0.462683,1.659665,-0.043689,29.1295676819587,40.6845195035339,34.10151573505,4.80219770917872,158.595979185573,153.793781476394,19.6626713994972,0.0745661817841715,2.27357223066822,-2.84495073592057,0.00255981079425197,0.0558829810063439,0.534077764768292,0.415505726014887,0.0526075936516082,FALSE
"P002",24,"Speech","Medium (30-40cm)",0.349999994039536,0.0667565295428198,0.12196252822876,-0.126276,1.614242,0.138003,82.4428450247204,44.8325458421716,28.9692169764272,1.65284576126415,165.242967851949,163.590122090685,23.4069539012114,21.6938853815937,20.4239321559811,16.8984729354426,0.263138485517923,0.455560391950112,0.235204419489228,0.221585091753101,0.0244759903373381,FALSE
"P003",1,"Drum","Long (40-70cm)",0.550000011920929,0.629826142664873,0.918484115600586,-0.012477,1.628197,0.154653,46.7513002702262,32.3763627094802,30.3571496057345,23.777007486177,52.698831713373,28.921824227196,25.0580436331431,-143.345726586807,-31.6416267415114,0.35274616150602,-3.06613347133144,-0.977306407932178,0.75186529034293,1.01732562029936,0.620837524240019,FALSE
