participantId,level,run_id,run_start,run_end,run_samples,run_duration,levelTime,n_runs,run_dur_diff,is_matched_run
P023,24,24,1461.274,1502.502,372,41.228000000000065,41.34228515625,1,-0.11428515624993452,TRUE
P024,1,1,126.544,164.436,342,37.89200000000001,38.07159423828125,1,-0.17959423828123988,TRUE
P024,2,2,164.537,198.225,306,33.68799999999999,33.750946044921875,1,-0.06294604492188682,TRUE
P024,3,3,198.33,228.474,274,30.143999999999977,30.245513916015625,1,-0.10151391601564796,TRUE
P024,4,4,228.585,249.585,190,21,21.0833740234375,1,-0.0833740234375,TRUE
P024,5,5,249.695,283.026,301,33.33100000000002,33.45404052734375,1,-0.12304052734373272,TRUE
P024,6,6,283.137,325.913,386,42.77600000000001,42.957000732421875,1,-0.18100073242186454,TRUE
P024,7,7,326.027,356.798,278,30.771000000000015,30.829742431640625,1,-0.05874243164060999,TRUE
P024,8,8,356.909,372.964,146,16.055000000000007,16.19268798828125,1,-0.13768798828124318,TRUE
P024,9,9,373.075,397.807,224,24.732000000000028,24.802001953125,1,-0.07000195312497226,TRUE
P024,10,10,397.918,430.325,293,32.40699999999998,32.57330322265625,1,-0.16630322265626774,TRUE
P024,11,11,430.436,465.1,313,34.664000000000044,34.760223388671875,1,-0.09622338867183089,TRUE
P024,12,12,465.21,484.43,174,19.220000000000027,19.28997802734375,1,-0.06997802734372272,TRUE
P024,13,13,484.541,504.137,182,19.596000000000004,19.71978759765625,1,-0.12378759765624636,TRUE
P024,14,14,504.247,550.583,418,46.335999999999956,46.44671630859375,1,-0.11071630859379411,TRUE
P024,15,15,550.694,583.689,298,32.995000000000005,33.1478271484375,1,-0.15282714843749545,TRUE
P024,16,16,583.801,607.802,217,24.000999999999976,24.12713623046875,1,-0.12613623046877365,TRUE
P024,17,17,607.915,643.02,317,35.10500000000002,35.21734619140625,1,-0.11234619140623181,TRUE
P024,18,18,643.133,675.464,292,32.33100000000002,32.37445068359375,1,-0.04345068359373272,TRUE
P024,19,19,675.575,708.248,296,32.673,32.81298828125,1,-0.13998828124999818,TRUE
P024,20,20,708.36,731.028,205,22.668000000000006,22.835693359375,1,-0.16769335937499363,TRUE
P024,21,21,731.14,750.693,177,19.552999999999997,19.6090087890625,1,-0.05600878906250273,TRUE
P024,22,22,750.805,782.472,286,31.66700000000003,31.83477783203125,1,-0.16777783203122,TRUE
P024,23,23,782.584,798.574,150,15.990000000000009,16.0316162109375,1,-0.041616210937490905,TRUE
P024,24,24,798.685,874.598,685,75.91300000000001,76.0548095703125,1,-0.14180957031248909,TRUE
P025,1,1,263.968,380.065,1047,116.09699999999998,116.24911499023438,1,-0.152114990234395,TRUE
P025,2,2,380.175,420.829,367,40.653999999999996,40.72235107421875,1,-0.06835107421875364,TRUE
P025,3,3,420.941,447.608,241,26.66700000000003,26.847869873046875,1,-0.180869873046845,TRUE
P025,4,4,447.719,535.27,791,87.55099999999999,87.6385498046875,1,-0.08754980468751228,TRUE
P025,5,5,535.37,574.44,353,39.07000000000005,39.15234375,1,-0.08234374999994998,TRUE
P025,6,6,574.551,744.607,1537,170.05599999999993,170.1663818359375,1,-0.11038183593757367,TRUE
P025,7,7,744.718,865.714,1110,120.9960000000001,121.0936279296875,1,-0.09762792968740541,TRUE
P025,8,8,865.826,950.497,763,84.67099999999994,84.78277587890625,1,-0.11177587890631457,TRUE
P025,9,9,950.607,1142.829,1738,192.22199999999998,192.37396240234375,1,-0.15196240234377,TRUE
P025,10,10,1142.94,1253.451,1012,110.51099999999997,110.607666015625,1,-0.09666601562503274,TRUE
P025,11,11,1253.562,1337.456,756,83.894,84.01953125,1,-0.12553124999999454,TRUE
P025,12,12,1337.567,1373.453,324,35.88599999999997,36.010986328125,1,-0.12498632812503274,TRUE
P025,13,13,1373.565,1404.122,276,30.557000000000016,30.59912109375,1,-0.04212109374998363,TRUE
P025,14,14,1404.233,1441.901,340,37.66800000000012,37.8624267578125,1,-0.19442675781237995,TRUE
P025,15,15,1442.015,1474.013,289,31.99799999999982,32.0836181640625,1,-0.08561816406268008,TRUE
P025,16,16,1474.123,1584.886,998,110.76299999999992,110.8875732421875,1,-0.12457324218758004,TRUE
P025,17,17,1584.998,1660.775,683,75.77700000000004,75.88916015625,1,-0.11216015624995634,TRUE
P025,18,18,1660.886,1744.631,759,83.74500000000012,83.8414306640625,1,-0.09643066406238177,TRUE
P025,19,19,1744.746,1772.912,255,28.16599999999994,28.2813720703125,1,-0.11537207031256003,TRUE
P025,20,20,1773.023,1797.025,217,24.00200000000018,24.0572509765625,1,-0.05525097656231992,TRUE
P025,21,21,1797.136,1824.915,251,27.778999999999996,27.9454345703125,1,-0.16643457031250364,TRUE
P025,22,22,1825.026,1878.139,479,53.11299999999983,53.2100830078125,1,-0.097083007812670985,TRUE
P025,23,23,1878.25,1918.916,367,40.66599999999994,40.7354736328125,1,-0.06947363281256003,TRUE
P025,24,24,1919.027,1927.583,78,8.55600000000004,8.749755859375,1,-0.19375585937495998,TRUE
P026,1,1,172.292,265.943,844,93.65099999999998,93.83100891113281,1,-0.18000891113283046,TRUE
P026,2,2,266.044,343.266,696,77.22200000000004,77.3367919921875,1,-0.11479199218746317,TRUE
P026,3,3,343.379,425.642,742,82.26299999999998,82.34814453125,1,-0.08514453125002319,TRUE
P026,4,4,425.752,501.849,687,76.09699999999998,76.19378662109375,1,-0.09678662109377001,TRUE
P026,5,5,501.96,526.071,218,24.111000000000047,24.263397216796875,1,-0.15239721679682816,TRUE
P026,6,6,526.184,599.07,658,72.88600000000008,72.99957275390625,1,-0.11357275390616905,TRUE
P026,7,7,599.184,669.945,638,70.76100000000008,70.874755859375,1,-0.11375585937491905,TRUE
P026,8,8,670.058,743.44,662,73.38200000000006,73.50872802734375,1,-0.12672802734368815,TRUE
P026,9,9,743.551,806.85,571,63.29899999999998,63.38201904296875,1,-0.08301904296877183,TRUE
P026,10,10,806.961,909.029,920,102.06799999999998,102.20770263671875,1,-0.13970263671876637,TRUE
P026,11,11,909.141,1036.971,1152,127.83000000000004,127.871826171875,1,-0.04182617187495907,TRUE
P026,12,12,1037.081,1130.295,840,93.21400000000017,93.3372802734375,1,-0.12328027343733083,TRUE
P026,13,13,1130.406,1245.847,1040,115.44100000000003,115.580322265625,1,-0.13932226562496908,TRUE
P026,14,14,1245.959,1371.987,1136,126.02800000000002,126.167724609375,1,-0.13972460937498,TRUE
P026,15,15,1372.098,1413.764,376,41.66599999999994,41.721923828125,1,-0.05592382812506003,TRUE
P026,16,16,1413.875,1491.93,704,78.05500000000006,78.2213134765625,1,-0.16631347656243634,TRUE
P026,17,17,1492.041,1639.931,1332,147.8900000000001,147.959228515625,1,-0.06922851562489996,TRUE
P026,18,18,1640.042,1695.349,499,55.307000000000016,55.4453125,1,-0.13831249999998363,TRUE
P026,19,19,1695.462,1721.795,238,26.333000000000084,26.460205078125,1,-0.12720507812491633,TRUE
P026,20,20,1721.906,1790.919,622,69.01300000000015,69.04150390625,1,-0.028503906249852662,TRUE
P026,21,21,1791.03,1842.141,461,51.111000000000104,51.2763671875,1,-0.16536718749989632,TRUE
P026,22,22,1842.241,1924.459,741,82.21800000000007,82.27685546875,1,-0.05885546874992542,TRUE
P026,23,23,1924.569,1988.348,575,63.778999999999996,63.9305419921875,1,-0.15154199218750364,TRUE
P026,24,24,1988.46,2085.904,878,97.44399999999996,97.5556640625,1,-0.11166406250004002,TRUE
P027,1,1,68.914,118.692,449,49.77799999999999,49.91626739501953,1,-0.13826739501953966,TRUE
P027,2,2,118.802,180.647,559,61.844999999999985,61.940757751464844,1,-0.0957577514648591,TRUE
P027,3,3,180.758,206.19,230,25.431999999999988,25.58465576171875,1,-0.15265576171876205,TRUE
P027,4,4,206.301,234.304,253,28.003000000000014,28.155807495117188,1,-0.15280749511717318,TRUE
P027,5,5,234.415,246.525,110,12.110000000000014,12.2205810546875,1,-0.11058105468748636,TRUE
P027,6,6,246.636,264.637,163,18.001000000000005,18.084762573242188,1,-0.08376257324218273,TRUE
P027,7,7,264.748,294.718,271,29.970000000000027,30.095245361328125,1,-0.12524536132809772,TRUE
P027,8,8,294.832,314.83,181,19.99799999999999,20.056060791015625,1,-0.05806079101563455,TRUE
P027,9,9,314.941,332.497,159,17.55600000000004,17.6531982421875,1,-0.09719824218745998,TRUE
P027,10,10,332.608,364.842,292,32.23399999999998,32.372772216796875,1,-0.13877221679689455,TRUE
P027,11,11,364.953,379.288,130,14.335000000000036,14.44610595703125,1,-0.11110595703121362,TRUE
P027,12,12,379.399,410.178,278,30.778999999999996,30.889617919921875,1,-0.11061791992187864,TRUE
P027,13,13,410.289,429.511,174,19.222000000000037,19.333221435546875,1,-0.11122143554683817,TRUE
P027,14,14,429.623,458.942,265,29.319000000000017,29.40283203125,1,-0.08383203124998317,TRUE
P027,15,15,459.052,492.298,302,33.24599999999998,33.383941650390625,1,-0.1379416503906441,TRUE
P027,16,16,492.409,515.191,206,22.78200000000004,22.948577880859375,1,-0.1665778808593359,TRUE
P027,17,17,515.302,532.08,152,16.77800000000002,16.861328125,1,-0.08332812499997999,TRUE
P027,18,18,532.191,566.303,308,34.111999999999966,34.19573974609375,1,-0.08373974609378365,TRUE
P027,19,19,566.415,593.747,247,27.331999999999994,27.48468017578125,1,-0.15268017578125637,TRUE
P027,20,20,593.86,618.081,219,24.221000000000004,24.306396484375,1,-0.08539648437499636,TRUE
P027,21,21,618.192,643.859,232,25.66700000000003,25.7916259765625,1,-0.12462597656246999,TRUE
P027,22,22,643.97,682.637,349,38.666999999999916,38.75006103515625,1,-0.08306103515633367,TRUE
P027,23,23,682.747,706.745,217,23.998000000000047,24.14996337890625,1,-0.1519633789062027,TRUE
P027,24,24,706.858,745.635,350,38.777000000000044,38.80621337890625,1,-0.029213378906206344,TRUE
P028,1,1,251.757,482.353,2081,230.596,230.74862670898438,1,-0.15262670898437136,TRUE
P028,2,2,482.464,528.243,413,45.77900000000005,45.903564453125,1,-0.1245644531249468,TRUE
P028,3,3,528.354,571.103,387,42.74899999999991,42.87384033203125,1,-0.12484033203134004,TRUE
P028,4,4,571.214,646.995,683,75.78099999999995,75.8502197265625,1,-0.06921972656255093,TRUE
P028,5,5,647.106,665.884,170,18.77800000000002,18.8892822265625,1,-0.11128222656247999,TRUE
P028,6,6,665.995,730.648,584,64.65300000000002,64.73553466796875,1,-0.08253466796872999,TRUE
P028,7,7,730.758,748.091,157,17.33299999999997,17.541015625,1,-0.20801562500003,TRUE
P028,8,8,748.202,792.204,397,44.00199999999995,44.015380859375,1,-0.013380859375047294,TRUE
P028,9,9,792.315,831.092,350,38.77699999999993,38.9583740234375,1,-0.18137402343757003,TRUE
P028,10,10,831.204,854.758,213,23.554000000000087,23.67913818359375,1,-0.1251381835936627,TRUE
P028,11,11,854.871,875.98,191,21.109000000000037,21.13787841796875,1,-0.02887841796871271,TRUE
P028,12,12,876.091,902.982,243,26.890999999999963,27.085693359375,1,-0.1946933593750373,TRUE
P028,13,13,903.095,933.506,275,30.410999999999945,30.52410888671875,1,-0.11310888671880548,TRUE
P028,14,14,933.619,972.841,354,39.22199999999998,39.25152587890625,1,-0.02952587890627001,TRUE
P028,15,15,972.952,1006.064,299,33.111999999999966,33.2235107421875,1,-0.11151074218753365,TRUE
P028,16,16,1006.175,1020.507,130,14.331999999999994,14.526611328125,1,-0.19461132812500637,TRUE
P028,17,17,1020.62,1050.286,268,29.666000000000054,29.69586181640625,1,-0.02986181640619634,TRUE
P028,18,18,1050.397,1091.3,371,40.90300000000002,41.0137939453125,1,-0.11079394531247999,TRUE
P028,19,19,1091.41,1113.411,199,22.000999999999976,22.1383056640625,1,-0.13730566406252365,TRUE
P028,20,20,1113.522,1141.299,251,27.777000000000044,27.9022216796875,1,-0.12522167968745634,TRUE
P028,21,21,1141.41,1166.881,234,25.471000000000004,25.5562744140625,1,-0.08527441406249636,TRUE
P028,22,22,1166.988,1200.063,300,33.075000000000045,33.220703125,1,-0.14570312499995453,TRUE
P028,23,23,1200.173,1227.255,247,27.082000000000107,27.16455078125,1,-0.08255078124989268,TRUE
P028,24,24,1227.366,1293.89,604,66.52400000000011,66.7076416015625,1,-0.1836416015623854,TRUE
P029,1,1,134.84,203.59,620,68.75,68.916717529296875,1,-0.166717529296875,TRUE
P029,2,2,203.702,226.032,203,22.330000000000013,22.427719116210938,1,-0.097719116210925,TRUE
P029,3,3,226.143,263.643,341,37.49999999999997,37.617706298828125,1,-0.11770629882815342,TRUE
P029,4,4,263.752,301.007,337,37.254999999999995,37.384185791015625,1,-0.12918579101562955,TRUE
P029,5,5,301.118,351.141,452,50.023000000000025,50.065216064453125,1,-0.042216064453100444,TRUE
P029,6,6,351.253,376.182,226,24.92900000000003,25.05389404296875,1,-0.12489404296871953,TRUE
P029,7,7,376.292,397.506,192,21.214,21.39501953125,1,-0.18101953125000136,TRUE
P029,8,8,397.62,420.951,211,23.331000000000017,23.444305419921875,1,-0.11330541992185772,TRUE
P029,9,9,421.065,444.698,214,23.63299999999998,23.7191162109375,1,-0.08611621093751864,TRUE
P029,10,10,444.809,470.532,233,25.722999999999956,25.806793212890625,1,-0.08379321289066866,TRUE
P029,11,11,470.644,491.2,186,20.555999999999983,20.668304443359375,1,-0.11230444335939183,TRUE
P029,12,12,491.311,508.238,154,16.92700000000002,17.080841064453125,1,-0.15384106445310408,TRUE
P029,13,13,508.34,522.867,132,14.526999999999987,14.584686279296875,1,-0.05768627929688819,TRUE
P029,14,14,522.978,537.892,135,14.914000000000101,15.026123046875,1,-0.11212304687489905,TRUE
P029,15,15,538.003,570.393,295,32.389999999999986,32.54229736328125,1,-0.15229736328126364,TRUE
P029,16,16,570.504,584.953,131,14.448999999999955,14.5321044921875,1,-0.08310449218754457,TRUE
P029,17,17,585.064,610.545,233,25.480999999999995,25.57843017578125,1,-0.09743017578125546,TRUE
P029,18,18,610.657,634.073,212,23.41599999999994,23.60009765625,1,-0.18409765625006003,TRUE
P029,19,19,634.187,644.793,97,10.605999999999995,10.66156005859375,1,-0.05556005859375546,TRUE
P029,20,20,644.905,665.003,182,20.09800000000007,20.16851806640625,1,-0.07051806640617997,TRUE
P029,21,21,665.115,683.56,167,18.444999999999936,18.59912109375,1,-0.15412109375006366,TRUE
P029,22,22,683.672,703.118,176,19.446000000000026,19.58453369140625,1,-0.13853369140622362,TRUE
P029,23,23,703.228,720.325,155,17.097000000000094,17.1513671875,1,-0.05436718749990632,TRUE
P029,24,24,720.436,733.436,118,13,13.1121826171875,1,-0.1121826171875,TRUE
P030,1,1,427.44,457.218,269,29.77800000000002,29.90081787109375,3,-0.12281787109372999,TRUE
P030,2,2,457.327,460.439,29,3.112000000000023,32.51092529296875,3,-29.398925292968727,FALSE
P030,1,3,460.62,513.618,478,52.99800000000005,29.90081787109375,3,23.097182128906297,FALSE
P030,2,4,513.731,514.84,11,1.1090000000000373,32.51092529296875,3,-31.401925292968713,FALSE
P030,1,5,514.951,559.528,403,44.577,29.90081787109375,3,14.676182128906248,FALSE
P030,2,6,559.639,591.955,292,32.31600000000003,32.51092529296875,3,-0.19492529296871908,TRUE
P030,3,7,592.069,628.844,332,36.77500000000009,36.86163330078125,1,-0.08663330078115905,TRUE
P030,4,8,628.956,674.287,409,45.33100000000002,45.48345947265625,1,-0.15245947265623272,TRUE
P030,5,9,674.398,702.92,261,28.521999999999935,28.59136962890625,1,-0.06936962890631548,TRUE
P030,6,10,703.031,741.695,349,38.6640000000001,38.76080322265625,1,-0.09680322265614905,TRUE
P030,7,11,741.806,799.662,525,57.855999999999995,58.0091552734375,1,-0.15315527343750546,TRUE
P030,8,12,799.776,853.327,483,53.551000000000045,53.66461181640625,1,-0.11361181640620543,TRUE
P030,9,13,853.44,892.265,351,38.82499999999993,38.88433837890625,1,-0.05933837890631821,TRUE
P030,10,14,892.375,933.78,374,41.40499999999997,41.4996337890625,1,-0.09463378906252728,TRUE
P030,11,15,933.891,967.441,303,33.55000000000007,33.67474365234375,1,-0.12474365234368179,TRUE
P030,12,16,967.551,996.024,258,28.472999999999956,28.5963134765625,1,-0.12331347656254366,TRUE
P030,13,17,996.135,1061.227,588,65.0920000000001,65.175537109375,1,-0.08353710937490177,TRUE
P030,14,18,1061.338,1199.731,1263,138.39300000000003,138.5460205078125,1,-0.1530205078124709,TRUE
P030,15,19,1199.842,1241.729,378,41.886999999999944,41.998291015625,1,-0.11129101562505639,TRUE
P030,16,20,1241.84,1308.833,604,66.99300000000017,67.0625,1,-0.06949999999983447,TRUE
P030,17,21,1308.944,1349.718,368,40.774000000000115,40.926025390625,1,-0.1520253906248854,TRUE
P030,18,22,1349.829,1453.361,942,103.53200000000015,103.671630859375,1,-0.1396308593748472,TRUE
P030,19,23,1453.474,1473.806,184,20.332000000000107,20.4442138671875,1,-0.11221386718739268,TRUE
P030,20,24,1473.919,1532.467,527,58.548,58.64794921875,1,-0.09994921874999818,TRUE
P030,21,25,1532.567,1557.12,222,24.552999999999884,24.6104736328125,1,-0.057473632812616415,TRUE
P030,22,26,1557.23,1611.337,488,54.10699999999997,54.2037353515625,1,-0.0967353515625291,TRUE
P030,23,27,1611.448,1773.81,1471,162.36199999999985,162.486083984375,1,-0.12408398437514734,TRUE
P030,24,28,1773.92,1828.972,497,55.05199999999991,55.204345703125,1,-0.15234570312509277,TRUE
P031,1,1,142.771,180.984,345,38.21300000000002,38.33851623535156,1,-0.12551623535154022,TRUE
P031,2,2,181.093,232.172,462,51.07900000000001,51.18882751464844,1,-0.10982751464842977,TRUE
P031,3,3,232.284,261.177,261,28.89300000000003,29.060546875,1,-0.1675468749999709,TRUE
P031,4,4,261.289,309.616,436,48.327,48.452301025390625,1,-0.12530102539062682,TRUE
P031,5,5,309.729,423.481,1025,113.75200000000001,113.85110473632812,1,-0.09910473632811545,TRUE
P031,6,6,423.592,487.247,574,63.65500000000003,63.79461669921875,1,-0.13961669921872044,TRUE
P031,7,7,487.359,528.302,370,40.94300000000004,40.99853515625,1,-0.05553515624995953,TRUE
P031,8,8,528.413,567.734,355,39.321000000000026,39.38995361328125,1,-0.06895361328122362,TRUE
P031,9,9,567.844,619.831,469,51.986999999999966,52.111328125,1,-0.12432812500003365,TRUE
P031,10,10,619.942,662.052,380,42.110000000000014,42.2076416015625,1,-0.09764160156248636,TRUE
P031,11,11,662.164,718.664,510,56.5,56.6109619140625,1,-0.1109619140625,TRUE
P031,12,12,718.774,745.299,240,26.524999999999977,26.7188720703125,1,-0.19387207031252274,TRUE
P031,13,13,745.412,777.635,291,32.222999999999956,32.27911376953125,1,-0.056113769531293656,TRUE
P031,14,14,777.744,818.146,367,40.40199999999993,40.5731201171875,1,-0.17112011718757003,TRUE
P031,15,15,818.248,866.372,434,48.12399999999991,48.20709228515625,1,-0.08309228515634004,TRUE
P031,16,16,866.483,898.593,290,32.110000000000014,32.1512451171875,1,-0.04124511718748636,TRUE
P031,17,17,898.703,922.455,215,23.752000000000066,23.87567138671875,1,-0.1236713867186836,TRUE
P031,18,18,922.565,983.471,550,60.90599999999995,61.0709228515625,1,-0.16492285156255093,TRUE
P031,19,19,983.582,1001.137,159,17.55499999999995,17.5968017578125,1,-0.04180175781255002,TRUE
P031,20,20,1001.247,1029.552,256,28.30499999999995,28.416259765625,1,-0.11125976562505002,TRUE
P031,21,21,1029.663,1058.648,262,28.9849999999999,29.1231689453125,1,-0.13816894531260004,TRUE
P031,22,22,1058.758,1092.628,308,33.86999999999989,34.0369873046875,1,-0.16698730468760914,TRUE
P031,23,23,1092.743,1128.176,320,35.43299999999999,35.560791015625,1,-0.12779101562500728,TRUE
P031,24,24,1128.287,1142.784,132,14.497000000000071,14.5667724609375,1,-0.06977246093742906,TRUE
