participantId,level,run_id,run_start,run_end,run_samples,run_duration,gap_to_next_s,gap_from_prev_s
P028,11,11,854.871,875.98,191,21.109000000000037,0.11099999999999,0.1129999999999427
P028,12,12,876.091,902.982,243,26.890999999999963,0.11300000000005639,0.11099999999999
P028,13,13,903.095,933.506,275,30.410999999999945,0.11300000000005639,0.11300000000005639
P028,14,14,933.619,972.841,354,39.22199999999998,0.11099999999999,0.11300000000005639
P028,15,15,972.952,1006.064,299,33.111999999999966,0.11099999999999,0.11099999999999
P028,16,16,1006.175,1020.507,130,14.331999999999994,0.11300000000005639,0.11099999999999
P028,17,17,1020.62,1050.286,268,29.666000000000054,0.11099999999987631,0.11300000000005639
P028,18,18,1050.397,1091.3,371,40.90300000000002,0.11000000000012733,0.11099999999987631
P028,19,19,1091.41,1113.411,199,22.000999999999976,0.11099999999987631,0.11000000000012733
P028,20,20,1113.522,1141.299,251,27.777000000000044,0.11100000000010368,0.11099999999987631
P028,21,21,1141.41,1166.881,234,25.471000000000004,0.1069999999999709,0.11100000000010368
P028,22,22,1166.988,1200.063,300,33.075000000000045,0.10999999999989996,0.1069999999999709
P028,23,23,1200.173,1227.255,247,27.082000000000107,0.11099999999987631,0.10999999999989996
P028,24,24,1227.366,1293.89,604,66.52400000000011,NA,0.11099999999987631
P029,1,1,134.84,203.59,620,68.75,0.11199999999999477,NA
P029,2,2,203.702,226.032,203,22.330000000000013,0.11099999999999,0.11199999999999477
P029,3,3,226.143,263.643,341,37.49999999999997,0.10900000000003729,0.11099999999999
P029,4,4,263.752,301.007,337,37.254999999999995,0.11099999999999,0.10900000000003729
P029,5,5,301.118,351.141,452,50.023000000000025,0.11199999999996635,0.11099999999999
P029,6,6,351.253,376.182,226,24.92900000000003,0.1099999999999568,0.11199999999996635
P029,7,7,376.292,397.506,192,21.214,0.11400000000003274,0.1099999999999568
P029,8,8,397.62,420.951,211,23.331000000000017,0.1139999999999759,0.11400000000003274
P029,9,9,421.065,444.698,214,23.63299999999998,0.11100000000004684,0.1139999999999759
P029,10,10,444.809,470.532,233,25.722999999999956,0.11200000000002319,0.11100000000004684
P029,11,11,470.644,491.2,186,20.555999999999983,0.11099999999999,0.11200000000002319
P029,12,12,491.311,508.238,154,16.92700000000002,0.10199999999997544,0.11099999999999
P029,13,13,508.34,522.867,132,14.526999999999987,0.11099999999999,0.10199999999997544
P029,14,14,522.978,537.892,135,14.914000000000101,0.11099999999999,0.11099999999999
P029,15,15,538.003,570.393,295,32.389999999999986,0.11099999999999,0.11099999999999
P029,16,16,570.504,584.953,131,14.448999999999955,0.11099999999999,0.11099999999999
P029,17,17,585.064,610.545,233,25.480999999999995,0.11200000000008004,0.11099999999999
P029,18,18,610.657,634.073,212,23.41599999999994,0.11400000000003274,0.11200000000008004
P029,19,19,634.187,644.793,97,10.605999999999995,0.11199999999996635,0.11400000000003274
P029,20,20,644.905,665.003,182,20.09800000000007,0.11199999999996635,0.11199999999996635
P029,21,21,665.115,683.56,167,18.444999999999936,0.11200000000008004,0.11199999999996635
P029,22,22,683.672,703.118,176,19.446000000000026,0.10999999999989996,0.11200000000008004
P029,23,23,703.228,720.325,155,17.097000000000094,0.11099999999999,0.10999999999989996
P029,24,24,720.436,733.436,118,13,NA,0.11099999999999
P030,1,1,427.44,457.218,269,29.77800000000002,0.10899999999998045,NA
P030,2,2,457.327,460.439,29,3.112000000000023,0.18099999999998317,0.10899999999998045
P030,1,3,460.62,513.618,478,52.99800000000005,0.1129999999999427,0.18099999999998317
P030,2,4,513.731,514.84,11,1.1090000000000373,0.11099999999999,0.1129999999999427
P030,1,5,514.951,559.528,403,44.577,0.11099999999999,0.11099999999999
P030,2,6,559.639,591.955,292,32.31600000000003,0.11399999999991905,0.11099999999999
P030,3,7,592.069,628.844,332,36.77500000000009,0.11199999999996635,0.11399999999991905
P030,4,8,628.956,674.287,409,45.33100000000002,0.11099999999999,0.11199999999996635
P030,5,9,674.398,702.92,261,28.521999999999935,0.11099999999999,0.11099999999999
P030,6,10,703.031,741.695,349,38.6640000000001,0.11099999999999,0.11099999999999
P030,7,11,741.806,799.662,525,57.855999999999995,0.11399999999991905,0.11099999999999
P030,8,12,799.776,853.327,483,53.551000000000045,0.11300000000005639,0.11399999999991905
P030,9,13,853.44,892.265,351,38.82499999999993,0.11000000000001364,0.11300000000005639
P030,10,14,892.375,933.78,374,41.40499999999997,0.11099999999999,0.11000000000001364
P030,11,15,933.891,967.441,303,33.55000000000007,0.11000000000001364,0.11099999999999
P030,12,16,967.551,996.024,258,28.472999999999956,0.11099999999999,0.11000000000001364
P030,13,17,996.135,1061.227,588,65.0920000000001,0.11099999999987631,0.11099999999999
P030,14,18,1061.338,1199.731,1263,138.39300000000003,0.11100000000010368,0.11099999999987631
P030,15,19,1199.842,1241.729,378,41.886999999999944,0.11099999999987631,0.11100000000010368
P030,16,20,1241.84,1308.833,604,66.99300000000017,0.11099999999987631,0.11099999999987631
P030,17,21,1308.944,1349.718,368,40.774000000000115,0.11099999999987631,0.11099999999987631
P030,18,22,1349.829,1453.361,942,103.53200000000015,0.11299999999982901,0.11099999999987631
P030,19,23,1453.474,1473.806,184,20.332000000000107,0.11300000000005639,0.11299999999982901
P030,20,24,1473.919,1532.467,527,58.548,0.09999999999990905,0.11300000000005639
P030,21,25,1532.567,1557.12,222,24.552999999999884,0.11000000000012733,0.09999999999990905
P030,22,26,1557.23,1611.337,488,54.10699999999997,0.11100000000010368,0.11000000000012733
P030,23,27,1611.448,1773.81,1471,162.36199999999985,0.11000000000012733,0.11100000000010368
P030,24,28,1773.92,1828.972,497,55.05199999999991,NA,0.11000000000012733
P031,1,1,142.771,180.984,345,38.21300000000002,0.10899999999998045,NA
P031,2,2,181.093,232.172,462,51.07900000000001,0.11199999999999477,0.10899999999998045
P031,3,3,232.284,261.177,261,28.89300000000003,0.11199999999996635,0.11199999999999477
P031,4,4,261.289,309.616,436,48.327,0.11299999999999955,0.11199999999996635
P031,5,5,309.729,423.481,1025,113.75200000000001,0.11099999999999,0.11299999999999955
P031,6,6,423.592,487.247,574,63.65500000000003,0.11199999999996635,0.11099999999999
P031,7,7,487.359,528.302,370,40.94300000000004,0.11099999999999,0.11199999999996635
P031,8,8,528.413,567.734,355,39.321000000000026,0.11000000000001364,0.11099999999999
P031,9,9,567.844,619.831,469,51.986999999999966,0.11099999999999,0.11000000000001364
P031,10,10,619.942,662.052,380,42.110000000000014,0.11199999999996635,0.11099999999999
P031,11,11,662.164,718.664,510,56.5,0.11000000000001364,0.11199999999996635
P031,12,12,718.774,745.299,240,26.524999999999977,0.11300000000005639,0.11000000000001364
P031,13,13,745.412,777.635,291,32.222999999999956,0.10900000000003729,0.11300000000005639
P031,14,14,777.744,818.146,367,40.40199999999993,0.10200000000008913,0.10900000000003729
P031,15,15,818.248,866.372,434,48.12399999999991,0.11099999999999,0.10200000000008913
P031,16,16,866.483,898.593,290,32.110000000000014,0.11000000000001364,0.11099999999999
P031,17,17,898.703,922.455,215,23.752000000000066,0.11000000000001364,0.11000000000001364
P031,18,18,922.565,983.471,550,60.90599999999995,0.11099999999999,0.11000000000001364
P031,19,19,983.582,1001.137,159,17.55499999999995,0.11000000000001364,0.11099999999999
P031,20,20,1001.247,1029.552,256,28.30499999999995,0.11100000000010368,0.11000000000001364
P031,21,21,1029.663,1058.648,262,28.9849999999999,0.11000000000012733,0.11100000000010368
P031,22,22,1058.758,1092.628,308,33.86999999999989,0.1150000000000091,0.11000000000012733
P031,23,23,1092.743,1128.176,320,35.43299999999999,0.11100000000010368,0.1150000000000091
P031,24,24,1128.287,1142.784,132,14.497000000000071,NA,0.11100000000010368
